purchase_date,selling_date,purchase_price,selling_price
2024-01-09,2024-01-10,100,98.63589162654583
2024-01-02,2024-01-10,100,102.06687587923385
2024-01-09,2024-01-11,100,95.75221238938055
2024-01-04,2024-01-11,100,102.52649213905165
2024-01-09,2024-01-11,100,97.62510602205259
2024-01-10,2024-01-11,100,98.59392575928008
2024-01-03,2024-01-11,100,98.96592867559326
2024-01-10,2024-01-11,100,98.24980111376291
2024-01-10,2024-01-11,100,98.57320099255583
2024-01-10,2024-01-11,100,98.5738853236022
2024-01-09,2024-01-11,100,96.62679799874923
2024-01-08,2024-01-11,100,98.45094664371771
2024-01-09,2024-01-11,100,98.64609776736314
2024-01-03,2024-01-11,100,98.87160719731625
2024-01-09,2024-01-11,100,98.6268603827073
2024-01-10,2024-01-11,100,98.82882882882883
2024-01-03,2024-01-11,100,102.07347447073477
2024-01-10,2024-01-11,100,102.19590426844314
2024-01-08,2024-01-11,100,102.917922659547
2024-01-04,2024-01-11,100,102.31178574544187
2024-01-09,2024-01-11,100,98.96796387873576
2024-01-09,2024-01-11,100,96.2444826812299
2024-01-09,2024-01-11,100,98.6944682755791
2024-01-05,2024-01-11,100,98.69315211709358
2024-01-10,2024-01-11,100,98.14692741522009
2024-01-04,2024-01-11,100,97.07160832761382
2024-01-09,2024-01-11,100,98.07542465326476
2024-01-08,2024-01-11,100,98.36826557884373
2024-01-02,2024-01-11,100,97.41597703090694
2024-01-03,2024-01-11,100,95.24564183835183
2024-01-02,2024-01-11,100,96.54973014649191
2024-01-02,2024-01-11,100,97.56756756756756
2024-01-02,2024-01-11,100,96.65785044481846
2024-01-08,2024-01-11,100,97.08876735380733
2024-01-02,2024-01-11,100,97.72492244053774
2024-01-10,2024-01-11,100,96.745122985581
2024-01-09,2024-01-12,100,98.99351618241501
2024-01-09,2024-01-12,100,102.05892793752218
2024-01-11,2024-01-12,100,92.91920069504779
2024-01-11,2024-01-12,100,96.74843126069594
2024-01-09,2024-01-12,100,98.32239241429612
2024-01-08,2024-01-12,100,97.90119931467731
2024-01-11,2024-01-12,100,98.94172806430007
2024-01-10,2024-01-12,100,97.33727810650889
2024-01-11,2024-01-12,100,102.07827260458839
2024-01-09,2024-01-12,100,102.02232435981615
2024-01-09,2024-01-12,100,97.46747336295978
2024-01-10,2024-01-12,100,98.48990235914854
2024-01-11,2024-01-12,100,97.77238839486212
2024-01-09,2024-01-12,100,98.19107597480907
2024-01-10,2024-01-12,100,103.18535893203602
2024-01-09,2024-01-12,100,98.48175554988518
2024-01-11,2024-01-12,100,97.97901282549553
2024-01-11,2024-01-12,100,102.29850746268659
2024-01-11,2024-01-12,100,102.27398779811425
2024-01-12,2024-01-16,100,98.95652173913044
2024-01-12,2024-01-16,100,98.85460495558672
2024-01-09,2024-01-16,100,105.8811397385455
2024-01-12,2024-01-16,100,98.45413446113463
2024-01-12,2024-01-16,100,97.29217438396968
2024-01-09,2024-01-16,100,102.27130652219212
2024-01-09,2024-01-16,100,96.6141121736883
2024-01-09,2024-01-16,100,98.95260539408223
2024-01-12,2024-01-16,100,97.45148468552723
2024-01-04,2024-01-16,100,97.75502166207168
2024-01-12,2024-01-16,100,95.98096245372818
2024-01-09,2024-01-16,100,98.62045298558682
2024-01-10,2024-01-16,100,98.20685238552674
2024-01-10,2024-01-16,100,96.00859686828369
2024-01-10,2024-01-16,100,97.71541644180608
2024-01-10,2024-01-16,100,98.53374905199293
2024-01-04,2024-01-16,100,102.020202020202
2024-01-11,2024-01-16,100,97.52747252747253
2024-01-08,2024-01-16,100,97.63451850770241
2024-01-12,2024-01-16,100,92.10840606338999
2024-01-11,2024-01-16,100,98.9558299494489
2023-12-27,2024-01-16,100,98.98841272760714
2024-01-11,2024-01-16,100,98.30999517141477
2024-01-04,2024-01-16,100,102.98037639809792
2024-01-08,2024-01-16,100,98.95962657153854
2024-01-12,2024-01-16,100,108.31058951965066
2024-01-11,2024-01-16,100,98.8268520530089
2024-01-08,2024-01-16,100,97.6632801161103
2024-01-12,2024-01-16,100,98.67858530897784
2024-01-08,2024-01-16,100,97.65530884811801
2024-01-11,2024-01-16,100,98.43531501568465
2024-01-11,2024-01-16,100,97.95197740112994
2024-01-03,2024-01-16,100,97.65618116133581
2024-01-10,2024-01-16,100,98.85140853584817
2024-01-03,2024-01-16,100,98.28686780511758
2024-01-12,2024-01-16,100,97.0173535791757
2024-01-11,2024-01-16,100,98.62880886426592
2024-01-04,2024-01-16,100,98.97540983606558
2024-01-11,2024-01-16,100,98.8647196464165
2024-01-12,2024-01-17,100,98.44889010687861
2024-01-09,2024-01-17,100,97.85149756405322
2024-01-10,2024-01-17,100,98.68600793599168
2024-01-12,2024-01-17,100,97.5024727992087
2024-01-16,2024-01-17,100,98.99805176732535
2024-01-05,2024-01-17,100,98.0758758395353
2024-01-16,2024-01-17,100,98.65346887818798
2024-01-16,2024-01-17,100,98.584452975048
2024-01-16,2024-01-17,100,98.52894147745442
2024-01-16,2024-01-17,100,98.93953647481398
2024-01-08,2024-01-17,100,102.61216755769101
2024-01-09,2024-01-17,100,98.97581868000319
2023-12-28,2024-01-17,100,98.34978635626933
2024-01-09,2024-01-17,100,97.01347409362413
2024-01-16,2024-01-17,100,97.0462872952965
2024-01-11,2024-01-17,100,98.79703886489821
2024-01-10,2024-01-17,100,98.39808726838015
2024-01-16,2024-01-17,100,98.55072463768116
2024-01-11,2024-01-17,100,97.64533642408344
2024-01-16,2024-01-17,100,98.57111453066608
2024-01-10,2024-01-17,100,98.2952416635444
2024-01-16,2024-01-17,100,98.75278981226204
2024-01-16,2024-01-17,100,98.74735159647624
2024-01-12,2024-01-17,100,95.75565251884174
2024-01-16,2024-01-17,100,98.46791636625812
2024-01-12,2024-01-17,100,98.89115844762182
2024-01-16,2024-01-17,100,97.89768113326717
2024-01-11,2024-01-17,100,98.51520150836672
2024-01-03,2024-01-17,100,98.74245987117881
2024-01-10,2024-01-17,100,98.07627889170693
2024-01-11,2024-01-17,100,97.87081909907046
2024-01-11,2024-01-17,100,95.69569569569569
2024-01-16,2024-01-17,100,97.26103968697596
2024-01-11,2024-01-17,100,98.90197644240367
2024-01-16,2024-01-17,100,98.75017553714366
2024-01-16,2024-01-17,100,98.47404340157962
2024-01-16,2024-01-17,100,98.82538569424965
2024-01-11,2024-01-17,100,98.94179894179894
2024-01-11,2024-01-18,100,102.03156502984754
2024-01-16,2024-01-18,100,102.00107882947003
2024-01-10,2024-01-18,100,98.4900146127618
2024-01-16,2024-01-18,100,96.99724517906337
2024-01-16,2024-01-18,100,98.69858723641171
2024-01-16,2024-01-18,100,98.4259941089838
2024-01-17,2024-01-18,100,98.70343158440662
2024-01-12,2024-01-18,100,98.76400791034938
2024-01-16,2024-01-18,100,105.53062038699382
2024-01-10,2024-01-18,100,102.03999678740662
2024-01-16,2024-01-18,100,105.82023575638509
2024-01-16,2024-01-18,100,104.27939646201874
2024-01-16,2024-01-18,100,102.722780413512
2024-01-04,2024-01-18,100,102.09598538184554
2024-01-16,2024-01-18,100,102.47574650371676
2024-01-16,2024-01-18,100,102.95734878882448
2024-01-17,2024-01-18,100,97.75476387738193
2024-01-16,2024-01-18,100,98.52900360810436
2024-01-11,2024-01-18,100,97.67683772538142
2024-01-17,2024-01-18,100,98.99032992036406
2024-01-11,2024-01-18,100,97.2636815920398
2024-01-17,2024-01-18,100,97.98318019000156
2024-01-11,2024-01-18,100,97.97260273972603
2024-01-09,2024-01-19,100,103.85289091426944
2024-01-09,2024-01-19,100,103.79489337822672
2024-01-11,2024-01-19,100,102.71102895871842
2024-01-17,2024-01-19,100,103.30141409642579
2024-01-17,2024-01-19,100,102.36101450050832
2024-01-16,2024-01-19,100,106.21896429415938
2024-01-12,2024-01-19,100,102.1816037735849
2024-01-09,2024-01-19,100,103.64779621864997
2024-01-17,2024-01-19,100,102.39272295827566
2024-01-16,2024-01-19,100,103.63649829654867
2024-01-16,2024-01-19,100,98.74694376528119
2024-01-10,2024-01-19,100,98.69624885635865
2024-01-10,2024-01-19,100,97.6504056474555
2024-01-10,2024-01-19,100,98.35569017741237
2024-01-16,2024-01-19,100,98.22723609991941
2024-01-17,2024-01-19,100,98.57189224277832
2024-01-12,2024-01-19,100,104.10606255631356
2024-01-11,2024-01-19,100,103.77595972309628
2024-01-17,2024-01-19,100,102.74352041152805
2024-01-17,2024-01-19,100,102.58291673386013
2024-01-16,2024-01-19,100,102.23102310231023
2024-01-10,2024-01-19,100,102.09341723136495
2024-01-17,2024-01-19,100,103.11610486891385
2024-01-16,2024-01-19,100,98.84763124199745
2024-01-17,2024-01-19,100,102.61211280628754
2024-01-17,2024-01-19,100,102.41960661879487
2024-01-08,2024-01-19,100,102.0373665480427
2024-01-17,2024-01-19,100,104.7928562750577
2024-01-16,2024-01-19,100,102.32811322334814
2024-01-18,2024-01-19,100,95.4745880714783
2024-01-18,2024-01-19,100,104.7399276537358
2024-01-18,2024-01-19,100,102.52671474443333
2024-01-03,2024-01-19,100,102.66103426728141
2024-01-18,2024-01-19,100,107.10641175385751
2024-01-11,2024-01-19,100,102.35317745903696
2024-01-12,2024-01-19,100,102.1244352145483
2024-01-11,2024-01-19,100,102.61766712141882
2024-01-18,2024-01-19,100,97.57606576828545
2024-01-17,2024-01-19,100,102.28468899521532
2024-01-17,2024-01-19,100,102.23648788569062
2024-01-17,2024-01-19,100,102.10699342498506
2024-01-17,2024-01-19,100,97.0689655172414
2024-01-17,2024-01-19,100,98.64755752926926
2024-01-08,2024-01-22,100,102.35679214402617
2024-01-19,2024-01-22,100,107.63579697239535
2024-01-19,2024-01-22,100,96.01846508944028
2024-01-19,2024-01-22,100,96.94484461538886
2024-01-17,2024-01-22,100,103.30334551588416
2024-01-19,2024-01-22,100,95.77039274924472
2024-01-19,2024-01-22,100,75.80290365156182
2024-01-18,2024-01-22,100,103.94955775461949
2024-01-19,2024-01-22,100,98.49403678997373
2024-01-19,2024-01-22,100,98.34713396238527
2024-01-18,2024-01-22,100,102.90338728516603
2024-01-17,2024-01-22,100,103.12142038946162
2024-01-11,2024-01-22,100,102.32926426921809
2024-01-10,2024-01-22,100,102.18349259791057
2024-01-18,2024-01-22,100,102.18811491538766
2024-01-04,2024-01-22,100,102.45656081485922
2024-01-19,2024-01-22,100,103.19401773810215
2024-01-19,2024-01-22,100,102.61887224813815
2024-01-10,2024-01-22,100,102.03777335984094
2024-01-19,2024-01-22,100,105.38405444822556
2024-01-18,2024-01-22,100,102.78874050686919
2024-01-19,2024-01-22,100,96.52757848820525
2024-01-19,2024-01-22,100,98.69838933856595
2024-01-17,2024-01-22,100,102.07737754907566
2024-01-03,2024-01-22,100,102.71946322370763
2024-01-19,2024-01-22,100,104.88143837401198
2024-01-17,2024-01-22,100,103.14845323082555
2024-01-17,2024-01-22,100,103.70315727353203
2024-01-19,2024-01-22,100,102.22196234358553
2024-01-18,2024-01-22,100,102.09577464788732
2024-01-19,2024-01-22,100,102.00497585248061
2024-01-18,2024-01-22,100,98.9082028444189
2024-01-18,2024-01-22,100,98.79795396419438
2024-01-17,2024-01-22,100,97.93226381461675
2024-01-19,2024-01-23,100,103.11937612477504
2024-01-19,2024-01-23,100,102.03179735920236
2024-01-02,2024-01-23,100,102.49668581528944
2024-01-16,2024-01-23,100,102.56590509666081
2024-01-22,2024-01-23,100,94.18821096173733
2024-01-22,2024-01-23,100,97.65625
2024-01-17,2024-01-23,100,103.52523459294953
2024-01-19,2024-01-23,100,102.66171463943053
2023-12-29,2024-01-23,100,102.13273115042027
2024-01-19,2024-01-23,100,102.54924681344148
2024-01-16,2024-01-23,100,102.80404303880013
2024-01-22,2024-01-23,100,97.80400205233452
2024-01-12,2024-01-23,100,103.14039408866995
2024-01-22,2024-01-23,100,98.20919664176229
2024-01-22,2024-01-23,100,94.1860465116279
2024-01-17,2024-01-23,100,90.5920060331825
2024-01-17,2024-01-23,100,103.1548697444868
2024-01-22,2024-01-23,100,103.17149117748818
2024-01-19,2024-01-23,100,103.38861220927247
2024-01-22,2024-01-23,100,98.93802084196224
2024-01-19,2024-01-23,100,102.39302035729123
2024-01-22,2024-01-23,100,98.8903115663679
2024-01-22,2024-01-23,100,98.86740647523166
2024-01-16,2024-01-23,100,102.56849315068493
2024-01-17,2024-01-23,100,98.68748475237862
2024-01-23,2024-01-24,100,97.03315881326353
2024-01-23,2024-01-24,100,98.0852524825692
2024-01-23,2024-01-24,100,92.29249011857708
2024-01-23,2024-01-24,100,98.95384615384614
2024-01-23,2024-01-24,100,97.57813285096975
2024-01-23,2024-01-24,100,98.36629406706793
2024-01-08,2024-01-24,100,98.00365995674596
2024-01-03,2024-01-24,100,98.7351611079706
2024-01-18,2024-01-24,100,98.73887240356083
2024-01-19,2024-01-24,100,102.6251025430681
2024-01-18,2024-01-24,100,102.18586941193063
2024-01-23,2024-01-24,100,95.2743418966064
2024-01-19,2024-01-24,100,103.2927230819888
2024-01-18,2024-01-24,100,102.5624240157112
2024-01-22,2024-01-24,100,98.9637742207245
2024-01-23,2024-01-24,100,102.90630573916692
2024-01-19,2024-01-24,100,102.04103020934315
2024-01-22,2024-01-24,100,98.66703693418496
2024-01-19,2024-01-24,100,98.13471502590674
2024-01-22,2024-01-24,100,98.49754965179261
2024-01-19,2024-01-24,100,96.51948637080424
2024-01-19,2024-01-24,100,98.90260631001372
2024-01-23,2024-01-24,100,98.04179104477612
2024-01-19,2024-01-24,100,96.58209085360538
2024-01-23,2024-01-24,100,98.52162660287831
2024-01-23,2024-01-24,100,98.598437406811
2024-01-22,2024-01-24,100,98.03812106228568
2024-01-22,2024-01-24,100,97.8202630297126
2024-01-23,2024-01-24,100,97.02393340270552
2024-01-23,2024-01-24,100,98.55862403100775
2024-01-23,2024-01-24,100,96.82539682539684
2024-01-19,2024-01-24,100,103.69179468857925
2024-01-23,2024-01-24,100,98.47544321398422
2024-01-19,2024-01-24,100,103.12424813846796
2024-01-22,2024-01-24,100,106.01141633963609
2024-01-17,2024-01-24,100,102.06062217495347
2024-01-17,2024-01-24,100,98.41456184596854
2024-01-22,2024-01-24,100,98.20863024544735
2024-01-16,2024-01-24,100,98.73680168938377
2024-01-17,2024-01-24,100,97.29032258064517
2024-01-19,2024-01-24,100,98.82519748835325
2024-01-22,2024-01-24,100,97.13607769561858
2024-01-23,2024-01-24,100,97.28072777612974
2024-01-17,2024-01-24,100,98.03555483399626
2024-01-18,2024-01-24,100,98.70429534966276
2024-01-19,2024-01-24,100,97.69094138543517
2024-01-19,2024-01-24,100,98.50624104767752
2024-01-18,2024-01-24,100,96.9085273782087
2024-01-17,2024-01-24,100,98.35905623558631
2024-01-22,2024-01-24,100,98.79868947943211
2024-01-18,2024-01-24,100,98.79194630872482
2024-01-19,2024-01-25,100,103.7510884395719
2024-01-19,2024-01-25,100,103.83185780901533
2024-01-24,2024-01-25,100,102.99760191846524
2024-01-19,2024-01-25,100,104.42911096300362
2024-01-22,2024-01-25,100,102.75023984649825
2024-01-24,2024-01-25,100,97.54936949797764
2024-01-24,2024-01-25,100,102.42537313432835
2024-01-23,2024-01-25,100,103.52768250857423
2024-01-22,2024-01-25,100,102.34045448360321
2024-01-24,2024-01-25,100,103.16324339798184
2024-01-17,2024-01-25,100,103.1093836757357
2024-01-17,2024-01-25,100,103.81451685799512
2024-01-16,2024-01-25,100,103.41360148187351
2024-01-17,2024-01-25,100,103.40715502555366
2024-01-18,2024-01-25,100,102.41408690712865
2024-01-24,2024-01-25,100,102.51863096881037
2024-01-24,2024-01-25,100,102.13579853363086
2024-01-24,2024-01-25,100,102.1701468040485
2024-01-24,2024-01-25,100,102.72409977015408
2024-01-19,2024-01-25,100,98.41740850642927
2024-01-22,2024-01-25,100,97.80700323075416
2024-01-19,2024-01-25,100,102.69886363636364
2024-01-24,2024-01-25,100,102.93030623020063
2024-01-18,2024-01-25,100,95.40191862388355
2024-01-22,2024-01-25,100,98.88053467000834
2024-01-24,2024-01-25,100,102.70989595935158
2024-01-24,2024-01-25,100,102.30212315952167
2024-01-24,2024-01-25,100,102.93865293865294
2024-01-23,2024-01-25,100,104.25332395592619
2024-01-19,2024-01-25,100,102.20939818631494
2024-01-22,2024-01-25,100,102.5765496639283
2024-01-18,2024-01-25,100,102.35277136258661
2024-01-22,2024-01-25,100,98.0952380952381
2024-01-24,2024-01-25,100,102.52372064084614
2024-01-23,2024-01-25,100,102.28024744641058
2024-01-24,2024-01-25,100,104.973474801061
2024-01-24,2024-01-25,100,98.237343717975
2024-01-24,2024-01-25,100,102.19425353978637
2024-01-22,2024-01-25,100,102.58249641319944
2024-01-24,2024-01-25,100,103.81818181818181
2024-01-24,2024-01-25,100,102.73243755072595
2024-01-25,2024-01-26,100,102.18670457588644
2024-01-25,2024-01-26,100,96.11414693381907
2024-01-19,2024-01-26,100,102.43337195828505
2024-01-18,2024-01-26,100,102.10284320854358
2024-01-19,2024-01-26,100,106.92489101693702
2024-01-24,2024-01-26,100,102.08032955715758
2024-01-24,2024-01-26,100,103.43406593406594
2024-01-24,2024-01-26,100,102.27365415986951
2024-01-22,2024-01-26,100,108.87519593535487
2024-01-24,2024-01-26,100,102.20940050661412
2024-01-24,2024-01-26,100,102.05237315875613
2024-01-24,2024-01-26,100,102.80468354922783
2024-01-24,2024-01-26,100,102.28584622489032
2024-01-24,2024-01-26,100,95.84242563454693
2024-01-24,2024-01-26,100,97.79626828038326
2024-01-25,2024-01-26,100,98.61062032188633
2024-01-17,2024-01-26,100,102.27475468331846
2024-01-25,2024-01-26,100,98.39825263924283
2024-01-25,2024-01-26,100,98.6461712029333
2024-01-24,2024-01-26,100,102.47037533736376
2024-01-25,2024-01-26,100,98.00559516289142
2024-01-24,2024-01-29,100,102.5418024179434
2024-01-23,2024-01-29,100,102.53598355037698
2024-01-18,2024-01-29,100,103.51770692520299
2024-01-25,2024-01-29,100,109.5609756097561
2024-01-26,2024-01-29,100,104.54832596336072
2024-01-25,2024-01-29,100,103.45480359678183
2024-01-26,2024-01-29,100,102.05854832241678
2024-01-25,2024-01-29,100,97.51362850684751
2024-01-23,2024-01-29,100,98.93785310734464
2024-01-22,2024-01-29,100,106.28748307216097
2024-01-25,2024-01-29,100,98.113919275745
2024-01-26,2024-01-29,100,102.31194187982445
2024-01-24,2024-01-29,100,102.3501309909077
2024-01-24,2024-01-29,100,102.41942764286361
2024-01-25,2024-01-29,100,103.94581861012955
2024-01-26,2024-01-29,100,105.12415349887134
2024-01-22,2024-01-29,100,98.88602367005132
2024-01-26,2024-01-29,100,102.65502581727559
2024-01-25,2024-01-29,100,104.01013085690165
2024-01-25,2024-01-29,100,102.65841479710247
2024-01-23,2024-01-29,100,102.89768662055808
2024-01-25,2024-01-29,100,102.4469291848971
2024-01-24,2024-01-29,100,102.73332134508182
2024-01-24,2024-01-29,100,102.1811383464894
2024-01-24,2024-01-29,100,103.12448745284566
2024-01-24,2024-01-29,100,102.83714075165807
2024-01-24,2024-01-29,100,102.57019927536233
2024-01-25,2024-01-30,100,102.03725261932482
2024-01-29,2024-01-30,100,98.98905023238717
2024-01-23,2024-01-30,100,98.83595602500542
2024-01-29,2024-01-30,100,98.26357969723954
2024-01-26,2024-01-30,100,102.10125744540039
2024-01-29,2024-01-30,100,97.86509495743289
2024-01-29,2024-01-30,100,102.0557332115121
2024-01-24,2024-01-30,100,97.66977363515313
2024-01-19,2024-01-30,100,102.25192503268923
2024-01-29,2024-01-30,100,97.91042568142313
2024-01-29,2024-01-30,100,91.19604895855701
2024-01-29,2024-01-30,100,98.07488482889613
2024-01-24,2024-01-30,100,102.10633995764589
2024-01-24,2024-01-30,100,96.50569297212407
2024-01-26,2024-01-30,100,103.13080771979986
2024-01-29,2024-01-30,100,97.65422077922078
2024-01-25,2024-01-30,100,98.3424995258866
2024-01-29,2024-01-30,100,98.80112351853121
2024-01-29,2024-01-30,100,98.78317302120753
2024-01-29,2024-01-30,100,95.85574185384372
2024-01-25,2024-01-30,100,97.9020979020979
2024-01-29,2024-01-30,100,98.92644135188867
2024-01-25,2024-01-31,100,92.24963984086914
2024-01-25,2024-01-31,100,92.2936735225202
2024-01-30,2024-01-31,100,98.3367817921375
2024-01-30,2024-01-31,100,97.55323969188944
2024-01-26,2024-01-31,100,97.53645047762693
2024-01-30,2024-01-31,100,97.3040096383505
2024-01-29,2024-01-31,100,93.01235132662397
2024-01-30,2024-01-31,100,96.453426124197
2024-01-29,2024-01-31,100,98.84101445323151
2024-01-25,2024-01-31,100,98.54604200323102
2024-01-25,2024-01-31,100,98.34953940634597
2024-01-25,2024-01-31,100,98.89385737820663
2024-01-25,2024-01-31,100,98.16971713810315
2024-01-30,2024-01-31,100,97.13701431492842
2024-01-25,2024-01-31,100,97.78401997503121
2024-01-25,2024-01-31,100,103.55527638190955
